"ID","BDAT","LACT","Event","DIM","Date","Remark","Protocols","Technician",
     20419 ,02/03/19,   2 ,DIARHEA    ,  24 ,02/10/22,                ,PUMP/BOLUS,,
     20419 ,02/03/19,   2 ,DIARHEA    ,  25 ,02/11/22,                ,PUMP/BOLUS,,
     20419 ,02/03/19,   2 ,DIARHEA    ,  29 ,02/15/22,YMCP            ,PUMP/BOLUS,Diana,
     20427 ,02/06/19,   2 ,DIARHEA    , 102 ,03/18/22,                ,PUMP/BOLUS,Diana,
     20430 ,02/08/19,   2 ,DIARHEA    ,   6 ,05/09/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     20437 ,02/10/19,   2 ,DIARHEA    ,  10 ,04/13/22,PMP.BOL         ,PUMP/BOLUS,,
     20442 ,02/12/19,   1 ,PNEU       ,  55 ,03/21/21,15              ,PolyFlex.22     ,,
     20453 ,02/18/19,   2 ,PNEU       ,  62 ,07/15/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     20460 ,02/21/19,   2 ,PNEU       ,   3 ,03/22/22,                ,Ceftiofur.22    ,Diana,
     20460 ,02/21/19,   2 ,DIARHEA    ,   9 ,03/28/22,KAOLIN          ,PUMP/BOLUS,Diana,
     20469 ,02/23/19,   1 ,PNEU       ,   6 ,03/30/21,                ,Ceftiofur.22    ,Diana,
     20475 ,02/27/19,   2 ,DIARHEA    ,  17 ,02/09/22,                ,PUMP/BOLUS,Diana,
     20475 ,02/27/19,   2 ,DIARHEA    ,  18 ,02/10/22,                ,PUMP/BOLUS,,
     20475 ,02/27/19,   2 ,DIARHEA    ,  19 ,02/11/22,                ,PUMP/BOLUS,,
     20475 ,02/27/19,   2 ,PNEU       , 202 ,08/13/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     20476 ,02/27/19,   3 ,DIARHEA    ,   2 ,02/03/23,PMP.BOL         ,PUMP/BOLUS,Lidia,
     20480 ,03/01/19,   2 ,PNEU       ,  25 ,06/16/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     20492 ,03/04/19,   2 ,PNEU       , 113 ,05/30/22,POL.26IM        ,Polyflex.26     ,,
     20493 ,03/04/19,   2 ,PNEU       ,   3 ,02/04/22,                ,PolyFlex.22     ,Diana,
     20496 ,03/05/19,   2 ,PNEU       ,   2 ,01/22/22,                ,PolyFlex.22     ,Diana,
     20512 ,03/12/19,   2 ,DIARHEA    ,   3 ,02/03/22,                ,PUMP/BOLUS,Diana,
     20512 ,03/12/19,   2 ,DIARHEA    ,   4 ,02/04/22,                ,PUMP/BOLUS,Diana,
     20512 ,03/12/19,   2 ,DIARHEA    ,   5 ,02/05/22,                ,PUMP/BOLUS,Diana,
     20535 ,03/19/19,   1 ,PNEU       ,  21 ,04/10/21,                ,PolyFlex.22     ,Diana,
     20536 ,03/19/19,   1 ,PNEU       , 118 ,07/19/21,OXYTET          ,OXYTET.50       ,Alex Dvm,
     20544 ,03/22/19,   1 ,PNEU       ,  17 ,03/17/21,                ,Ceftiofur.22    ,Diana,
     20551 ,03/25/19,   1 ,PNEU       , 154 ,07/05/21,POLY30CC        ,PolyFlex.22     ,,
     20555 ,03/26/19,   1 ,PNEU       ,   3 ,03/19/21,                ,Ceftiofur.22    ,Diana,
     20566 ,04/01/19,   1 ,PNEU       ,  66 ,05/17/21,POLY 30C        ,PolyFlex.22     ,,
     20566 ,04/01/19,   1 ,PNEU       , 419 ,05/05/22,OXY.50IV        ,OXYTET.50       ,,
     20566 ,04/01/19,   1 ,PNEU       , 438 ,05/24/22,POL.26IM        ,Polyflex.26     ,,
     20570 ,04/01/19,   1 ,PNEU       ,  69 ,05/06/21,POLY 30         ,PolyFlex.22     ,,
     20570 ,04/01/19,   2 ,DIARHEA    ,   2 ,04/12/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     20570 ,04/01/19,   3 ,DIARHEA    ,   6 ,04/12/23,PMP.BOL         ,PUMP/BOLUS,Lidia,
     20572 ,04/02/19,   2 ,PNEU       ,   4 ,08/29/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     20573 ,04/03/19,   1 ,PNEU       ,  11 ,05/03/21,PENICILL        ,PENICILLIN      ,Diana,
     20580 ,04/05/19,   2 ,PNEU       ,   7 ,02/21/22,DEXAMETH        ,PolyFlex.22     ,Diana,
     20589 ,04/07/19,   1 ,PNEU       , 355 ,03/31/22,OXYTET          ,OXYTET.50       ,,
     20589 ,04/07/19,   2 ,PNEU       ,   0 ,04/24/22,POL.26IM        ,Polyflex.26     ,Miguel,
     20589 ,04/07/19,   2 ,PNEU       ,  86 ,07/19/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     20589 ,04/07/19,   2 ,PNEU       , 111 ,08/13/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     20592 ,04/08/19,   1 ,PNEU       ,  28 ,03/23/21,                ,PolyFlex.22     ,Diana,
     20609 ,04/15/19,   1 ,DIARHEA    ,  25 ,04/22/21,CEF 20CC        ,Ceftiofur.22    ,,
     20616 ,04/17/19,   2 ,PNEU       ,   4 ,04/23/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     20620 ,04/21/19,   1 ,DIARHEA    ,  16 ,03/20/21,                ,PUMP/BOLUS,Diana,
     20620 ,04/21/19,   1 ,DIARHEA    ,  17 ,03/21/21,                ,PUMP/BOLUS,,
     20620 ,04/21/19,   1 ,DIARHEA    ,  18 ,03/22/21,                ,PUMP/BOLUS,Diana,
     20629 ,04/29/19,   1 ,PNEU       ,   9 ,04/10/21,                ,PolyFlex.22     ,Diana,
     20629 ,04/29/19,   1 ,PNEU       , 329 ,02/24/22,OXYTET          ,OXYTET.50       ,,
     20639 ,05/09/19,   3 ,PNEU       , 193 ,10/20/23,POL.26IM        ,Polyflex.26     ,,
     20646 ,05/12/19,   1 ,PNEU       ,  13 ,04/10/21,                ,PolyFlex.22     ,Diana,
     20649 ,05/13/19,   2 ,PNEU       , 168 ,09/09/22,OXY.59IV        ,Oxytet.59       ,,
     20652 ,05/14/19,   2 ,PNEU       ,  54 ,07/16/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     20671 ,05/21/19,   1 ,PNEU       , 295 ,02/10/22,OXYTET          ,OXYTET.50       ,,
     20671 ,05/21/19,   1 ,PNEU       , 310 ,02/25/22,OXYTET          ,OXYTET.50       ,,
     20677 ,05/23/19,   3 ,DIARHEA    ,  11 ,06/27/23,PMP.BOL         ,PUMP/BOLUS,,
     20684 ,05/26/19,   1 ,DIARHEA    , 131 ,09/10/21,                ,Ceftiofur.22    ,,
     21001 ,05/15/20,   1 ,PNEU       ,  48 ,07/08/22,OXY.59IV        ,Oxytet.59       ,,
     21002 ,06/30/20,   1 ,PNEU       , 306 ,04/10/23,XC.20BOE        ,EXCEDE.20       ,,
     21017 ,07/01/20,   2 ,DIARHEA    ,   3 ,09/18/23,PMP.BOL         ,PUMP/BOLUS,,
     21031 ,07/01/20,   1 ,PNEU       ,   3 ,08/11/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     21040 ,07/25/20,   1 ,PNEU       ,   3 ,07/05/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21040 ,07/25/20,   1 ,PNEU       ,  27 ,07/29/22,XC.20BOE        ,EXCEDE.20       ,,
     21041 ,07/25/20,   1 ,DIARHEA    ,   7 ,07/28/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21044 ,08/01/20,   1 ,PNEU       ,   3 ,09/25/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21046 ,08/01/20,   1 ,PNEU       , 184 ,03/03/23,XC.20BOE        ,EXCEDE.20       ,,
     21047 ,08/01/20,   2 ,PNEU       ,   7 ,08/04/23,POL.26IM        ,Polyflex.26     ,Mayte,
     21050 ,08/01/20,   1 ,PNEU       ,   4 ,10/10/22,XC.20BOE        ,EXCEDE.20       ,Diana,
     21063 ,05/02/20,   1 ,PNEU       ,  27 ,05/27/22,OXY.50IV        ,OXYTET.50       ,,
     21064 ,02/29/20,   2 ,DIARHEA    ,  13 ,01/12/23,PMP.BOL         ,PUMP/BOLUS,Lidia,
     21064 ,02/29/20,   2 ,DIARHEA    ,  14 ,01/13/23,PMP.BOL         ,PUMP/BOLUS,Lidia,
     21077 ,05/22/20,   1 ,PNEU       ,   2 ,06/11/22,CEF.26SQ        ,Ceftiofur.26    ,Miguel,
     21079 ,06/25/20,   1 ,DIARHEA    ,   8 ,06/03/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21082 ,06/25/20,   1 ,PNEU       ,   3 ,10/07/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21083 ,06/29/20,   1 ,DIARHEA    ,  12 ,06/12/22,PMP.BOL         ,PUMP/BOLUS,Miguel,
     21083 ,06/29/20,   1 ,PNEU       ,  21 ,06/21/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21090 ,06/30/20,   1 ,DIARHEA    ,  10 ,06/14/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21090 ,06/30/20,   1 ,DIARHEA    ,  14 ,06/18/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21090 ,06/30/20,   1 ,PNEU       ,  23 ,06/27/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21092 ,06/30/20,   1 ,DIARHEA    ,   8 ,08/01/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21093 ,06/30/20,   1 ,DIARHEA    ,   2 ,06/12/22,PMP.BOL         ,PUMP/BOLUS,Miguel,
     21096 ,07/20/20,   1 ,PNEU       ,   7 ,06/23/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21097 ,07/20/20,   1 ,PNEU       ,  22 ,07/07/22,POL.26IM        ,Polyflex.26     ,,
     21098 ,07/30/20,   2 ,DIARHEA    ,  10 ,06/22/23,PMP.BOL         ,PUMP/BOLUS,,
     21102 ,07/30/20,   1 ,DIARHEA    ,  10 ,06/28/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21103 ,07/30/20,   1 ,DIARHEA    ,   7 ,06/28/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21113 ,06/28/20,   2 ,DIARHEA    ,   5 ,08/02/23,PMP.BOL         ,PUMP/BOLUS,,
     21113 ,06/28/20,   2 ,PNEU       ,  20 ,08/17/23,POL.22IM        ,PolyFlex.22     ,Mayte,
     21122 ,11/20/19,   2 ,PNEU       , 276 ,06/28/23,NOTREAT         ,No Treat        ,,
     21132 ,08/30/20,   1 ,PNEU       ,  33 ,08/29/22,OXY.59IV        ,Oxytet.59       ,,
     21134 ,08/30/20,   1 ,PNEU       ,   3 ,08/22/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21135 ,08/30/20,   1 ,PNEU       ,  42 ,11/22/22,XC.20BOE        ,EXCEDE.20       ,,
     21140 ,04/20/20,   1 ,PNEU       ,   3 ,07/31/22,XC.20BOE        ,EXCEDE.20       ,Diana,
     21152 ,08/14/20,   2 ,PNEU       ,  50 ,11/17/23,POL.26IM        ,Polyflex.26     ,Samuel,
     21160 ,08/01/20,   1 ,PNEU       ,  46 ,08/13/22,OXY.59IV        ,Oxytet.59       ,,
     21161 ,08/01/20,   1 ,DIARHEA    ,   2 ,07/05/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21161 ,08/01/20,   1 ,PNEU       ,   2 ,07/05/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21161 ,08/01/20,   1 ,DIARHEA    ,  19 ,07/22/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21161 ,08/01/20,   1 ,DIARHEA    ,  23 ,07/26/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21162 ,08/01/20,   1 ,DIARHEA    ,   5 ,07/05/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21162 ,08/01/20,   1 ,PNEU       ,  11 ,07/11/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     21166 ,08/01/20,   1 ,PNEU       ,   4 ,07/02/22,OXY.59IV        ,Oxytet.59       ,,
     21179 ,07/29/20,   1 ,PNEU       ,   5 ,08/26/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21183 ,08/25/20,   1 ,DIARHEA    , 160 ,12/29/22,PMP.BOL         ,PUMP/BOLUS,Lidia,
     21189 ,08/30/20,   1 ,PNEU       ,   7 ,08/30/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21191 ,07/20/20,   1 ,PNEU       ,   8 ,08/08/22,XC.20BOE        ,EXCEDE.20       ,Moise's,
     21191 ,07/20/20,   2 ,DIARHEA    ,  12 ,08/20/23,PMP.BOL         ,PUMP/BOLUS,,
     21192 ,07/20/20,   1 ,PNEU       , 300 ,06/21/23,NOTREAT         ,No Treat        ,,
     21199 ,08/30/20,   1 ,DIARHEA    ,  17 ,08/10/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21202 ,07/20/20,   1 ,PNEU       ,   2 ,08/19/22,CEF.26SQ        ,Ceftiofur.26    ,Moise's,
     21217 ,07/20/20,   1 ,DIARHEA    ,   6 ,08/22/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21217 ,07/20/20,   1 ,DIARHEA    ,   9 ,08/25/22,PMP.BOL         ,PUMP/BOLUS,Moise's,
     21217 ,07/20/20,   1 ,PNEU       , 277 ,05/20/23,NOTREAT         ,No Treat        ,,
     21222 ,07/20/20,   2 ,DIARHEA    ,  13 ,09/24/23,PMP.BOL         ,PUMP/BOLUS,,
     21225 ,10/01/20,   1 ,PNEU       ,  14 ,10/07/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21230 ,09/08/20,   1 ,DIARHEA    ,  14 ,11/04/22,PMP.BOL         ,PUMP/BOLUS,Diana,
     21233 ,09/15/20,   2 ,DIARHEA    ,   5 ,09/09/23,PMP.BOL         ,PUMP/BOLUS,,
     21241 ,09/19/20,   1 ,PNEU       ,   2 ,09/14/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21256 ,09/01/20,   1 ,PNEU       ,  11 ,10/01/22,XC.20BOE        ,EXCEDE.20       ,,
     21258 ,09/11/20,   1 ,PNEU       ,  13 ,10/03/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21269 ,09/30/20,   1 ,PNEU       ,  74 ,12/09/22,POL.26IM        ,Polyflex.26     ,,
     21274 ,01/01/20,   1 ,PNEU       , 227 ,05/10/23,NOTREAT         ,No Treat        ,,
     21277 ,12/09/18,   2 ,PNEU       ,   6 ,10/12/22,POL.26IM        ,Polyflex.26     ,Diana,
     21301 ,08/20/20,   1 ,PNEU       ,   2 ,10/24/22,POL.26IM        ,Polyflex.26     ,Diana,
     21301 ,08/20/20,   1 ,DIARHEA    ,   2 ,10/24/22,PMP.BOL         ,PUMP/BOLUS,Diana,
     21315 ,10/20/20,   1 ,DIARHEA    ,  11 ,01/04/23,XC.20BOE        ,EXCEDE.20       ,,
     21321 ,10/20/20,   1 ,PNEU       ,  14 ,11/22/22,XC.20BOE        ,EXCEDE.20       ,,
     21324 ,10/20/20,   1 ,PNEU       ,  13 ,02/14/23,NOTREAT         ,No Treat        ,Lidia,
     21329 ,03/13/21,   1 ,PNEU       , 130 ,07/21/23,NOTREAT         ,No Treat        ,,
     21352 ,09/20/20,   1 ,PNEU       ,  13 ,09/15/22,BAN.20IV        ,Banamine        ,Diana,
     21355 ,09/20/20,   1 ,PNEU       ,   4 ,09/28/22,POL.26IM        ,Polyflex.26     ,Diana,
     21370 ,09/25/20,   1 ,PNEU       ,  69 ,11/21/22,OXY.59IV        ,Oxytet.59       ,,
     21372 ,10/25/20,   1 ,PNEU       ,   5 ,09/27/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21375 ,10/25/20,   1 ,PNEU       ,   4 ,10/05/22,CEF.26SQ        ,Ceftiofur.26    ,Diana,
     21388 ,09/20/16,   4 ,DIARHEA    ,   5 ,10/02/21,                ,PUMP/BOLUS,Diana,
     21388 ,09/20/16,   4 ,DIARHEA    ,   6 ,10/03/21,                ,PUMP/BOLUS,Belsasar,
     21388 ,09/20/16,   5 ,DIARHEA    ,  28 ,12/28/22,PMP.BOL         ,PUMP/BOLUS,Lidia,
     21389 ,08/03/16,   4 ,DIARHEA    ,   0 ,09/28/21,SCMC/BVI,PUMP/BOLUS,Tara,
     21400 ,04/05/20,   2 ,DIARHEA    ,   8 ,05/04/23,PMP.BOL         ,PUMP/BOLUS,Mayte,
     21401 ,06/23/21,   1 ,PNEU       ,   7 ,06/06/23,POL.22IM        ,PolyFlex.22     ,Lidia,
     21402 ,06/23/21,   1 ,DIARHEA    ,   4 ,04/25/23,PMP.BOL         ,PUMP/BOLUS,Lidia,
     21406 ,06/23/21,   1 ,PNEU       ,  19 ,05/16/23,NOTREAT         ,No Treat        ,Lidia,
     21407 ,06/23/21,   1 ,PNEU       ,   7 ,05/15/23,NOTREAT         ,No Treat        ,Mayte,
     21408 ,06/23/21,   1 ,DIARHEA    ,   3 ,05/29/23,PMP.BOL         ,PUMP/BOLUS,Lidia,
     21408 ,06/23/21,   1 ,PNEU       ,  25 ,06/20/23,NOTREAT         ,No Treat        ,,
     21412 ,06/23/21,   1 ,PNEU       ,   4 ,06/24/23,POL.22IM        ,PolyFlex.22     ,Lidia,
     21415 ,06/23/21,   1 ,PNEU       ,   2 ,06/08/23,NOTREAT         ,No Treat        ,Mayte,
     21416 ,06/23/21,   1 ,PNEU       ,  45 ,07/30/23,NOTREAT         ,No Treat        ,Lidia,
     21418 ,06/23/21,   1 ,PNEU       ,   2 ,05/22/23,NOTREAT         ,No Treat        ,Mayte,
     21449 ,06/12/21,   1 ,PNEU       ,   4 ,04/11/23,NOR.            ,Norocillin      ,Lidia,
     21451 ,06/12/21,   0 ,PNEU       , 660 ,04/03/23,XC.17BOE        ,EXCEDE.17       ,Lidia,
     21452 ,06/12/21,   0 ,PNEU       , 659 ,04/02/23,XC.17BOE        ,EXCEDE.17       ,Mayte,
     21453 ,06/12/21,   1 ,PNEU       ,   6 ,04/10/23,XC.17BOE        ,EXCEDE.17       ,Mayte,
     21456 ,06/12/21,   1 ,PNEU       ,   2 ,04/06/23,XC.17BOE        ,EXCEDE.17       ,Lidia,
     21461 ,06/04/21,   0 ,PNEU       , 126 ,10/08/21,BAY6.4          ,                ,,
     21461 ,06/04/21,   0 ,PNEU       , 189 ,12/10/21,ZACT14.1        ,                ,,
     21466 ,07/26/21,   1 ,PNEU       ,   6 ,06/03/23,BAN.20IV        ,Banamine        ,Mayte,
     21469 ,07/26/21,   1 ,DIARHEA    ,   0 ,06/21/23,PMP.BOL         ,PUMP/BOLUS,,
     21471 ,07/26/21,   1 ,DIARHEA    ,  27 ,06/26/23,PMP.BOL         ,PUMP/BOLUS,,
     21480 ,08/02/21,   1 ,PNEU       ,  12 ,09/02/23,POL.22IM        ,PolyFlex.22     ,Martin,
     21484 ,08/02/21,   1 ,PNEU       ,  12 ,08/20/23,XC.17BOE        ,EXCEDE.17       ,Mayte,
     21493 ,08/12/21,   1 ,DIARHEA    ,   8 ,10/21/23,PMP.BOL         ,PUMP/BOLUS,,
     21501 ,12/19/22,   0 ,DIARHEA    ,  15 ,01/03/23,ELECTROL        ,                ,,
     21502 ,12/19/22,   0 ,DIARHEA    ,  15 ,01/03/23,ELECTROL        ,                ,,
     21504 ,12/20/22,   0 ,PNEU       , 135 ,05/04/23,BAY.8.4         ,                ,,
     21504 ,12/20/22,   0 ,PNEU       , 245 ,08/22/23,BAY.8.4         ,                ,,
     21505 ,12/20/22,   0 ,DIARHEA    ,  18 ,01/07/23,ELECTROL        ,                ,,
     21508 ,12/21/22,   0 ,DIARHEA    ,  13 ,01/03/23,ELECTROL        ,                ,,
     21509 ,12/21/22,   0 ,PNEU       , 243 ,08/21/23,BAY.8.4         ,                ,,
     21512 ,12/23/22,   0 ,DIARHEA    ,  13 ,01/05/23,ELECTROL        ,                ,,
     21513 ,12/24/22,   0 ,DIARHEA    ,  11 ,01/04/23,ELECTROL        ,                ,,
     21515 ,12/24/22,   0 ,PNEU       ,  61 ,02/23/23,BAY.2.4         ,                ,,
     21519 ,12/26/22,   0 ,DIARHEA    ,  14 ,01/09/23,ELECTROL        ,                ,,
     21521 ,12/27/22,   0 ,PNEU       ,  89 ,03/26/23,BAY.8.4         ,                ,,
     21522 ,12/27/22,   0 ,DIARHEA    ,  13 ,01/09/23,ELECTROL        ,                ,,
     21524 ,12/27/22,   0 ,PNEU       ,  61 ,02/26/23,BAY.2.4         ,                ,,
     21527 ,12/29/22,   0 ,PNEU       , 214 ,07/31/23,BAY.8.4         ,                ,,
     21528 ,12/30/22,   0 ,PNEU       ,  94 ,04/03/23,BAY.8.4         ,                ,,
     21529 ,12/31/22,   0 ,PNEU       , 253 ,09/10/23,BAY.20.1        ,                ,,
     21529 ,12/31/22,   0 ,PNEU       , 275 ,10/02/23,NOR.24.1        ,                ,,
     21529 ,12/31/22,   0 ,PNEU       , 300 ,10/27/23,ZAC.8.1         ,                ,,
     21529 ,12/31/22,   0 ,PNEU       , 315 ,11/11/23,NOR.24.1        ,                ,,
     21532 ,01/01/23,   0 ,PNEU       ,  97 ,04/08/23,BAY.8.4         ,                ,,
     21532 ,01/01/23,   0 ,PNEU       , 156 ,06/06/23,BAY.8.4         ,                ,,
     21533 ,01/01/23,   0 ,PNEU       , 163 ,06/13/23,BAY.8.4         ,                ,,
     21533 ,01/01/23,   0 ,PNEU       , 187 ,07/07/23,NOR.24.1        ,                ,,
     21534 ,01/01/23,   0 ,DIARHEA    ,  17 ,01/18/23,ELECTROL        ,                ,,
     21534 ,01/01/23,   0 ,PNEU       ,  50 ,02/20/23,BAY.2.4         ,                ,,
     21536 ,01/02/23,   0 ,DIARHEA    ,   9 ,01/11/23,ELECTROL        ,                ,,
     21536 ,01/02/23,   0 ,PNEU       , 162 ,06/13/23,BAY.8.4         ,                ,,
     21539 ,01/04/23,   0 ,PNEU       , 215 ,08/07/23,BAY.8.4         ,                ,,
     21540 ,01/01/21,   0 ,DIARHEA    , 753 ,01/24/23,ELECTROL        ,                ,,
     21540 ,01/01/21,   0 ,PNEU       , 803 ,03/15/23,BAY.2.4         ,                ,,
     21540 ,01/01/21,   0 ,PNEU       , 831 ,04/12/23,BAY.8.4         ,                ,,
     21540 ,01/01/21,   0 ,PNEU       , 866 ,05/17/23,ZAC.8.1         ,                ,,
     21541 ,01/05/23,   0 ,DIARHEA    ,  12 ,01/17/23,ELECTROL        ,                ,,
     21543 ,01/08/23,   0 ,PNEU       , 182 ,07/09/23,BAY.8.4         ,                ,,
     21544 ,01/08/23,   0 ,PNEU       ,  33 ,02/10/23,BAY.2.4         ,                ,,
     21545 ,01/08/23,   0 ,PNEU       ,  55 ,03/04/23,BAY.2.4         ,                ,,
     21547 ,01/09/23,   0 ,DIARHEA    ,  15 ,01/24/23,ELECTROL        ,                ,,
     21547 ,01/09/23,   0 ,PNEU       ,  69 ,03/19/23,BAY.2.4         ,                ,,
     21547 ,01/09/23,   0 ,PNEU       , 106 ,04/25/23,BAY.8.4         ,                ,,
     21547 ,01/09/23,   0 ,PNEU       , 125 ,05/14/23,BAY.8.4         ,                ,,
     21550 ,01/09/23,   0 ,DIARHEA    ,  15 ,01/24/23,ELECTROL        ,                ,,
     21551 ,01/11/23,   0 ,DIARHEA    ,  10 ,01/21/23,ELECTROL        ,                ,,
     21551 ,01/11/23,   0 ,PNEU       ,  97 ,04/18/23,BAY.8.4         ,                ,,
     21551 ,01/11/23,   0 ,PNEU       , 157 ,06/17/23,BAY.8.4         ,                ,,
     21552 ,01/11/23,   0 ,PNEU       , 186 ,07/16/23,BAY.8.4         ,                ,,
     21553 ,01/14/23,   0 ,PNEU       , 106 ,04/30/23,BAY.8.4         ,                ,,
     21553 ,01/14/23,   0 ,PNEU       , 181 ,07/14/23,BAY.8.4         ,                ,,
     21555 ,01/11/23,   0 ,PNEU       ,  99 ,04/20/23,BAY.8.4         ,                ,,
     21555 ,01/11/23,   0 ,EARJNT     , 111 ,05/02/23,ZAC.8.2         ,                ,,
     21556 ,01/12/23,   0 ,PNEU       ,  65 ,03/18/23,BAY.2.4         ,                ,,
     21557 ,01/12/23,   0 ,PNEU       , 118 ,05/10/23,BAY.8.4         ,                ,,
     21558 ,01/14/23,   0 ,PNEU       ,  67 ,03/22/23,BAY.2.4         ,                ,,
     21558 ,01/14/23,   0 ,EARJNT     , 101 ,04/25/23,ZAC.8.2         ,                ,,
     21558 ,01/14/23,   0 ,PNEU       , 109 ,05/03/23,BAY.8.4         ,                ,,
     21559 ,01/14/23,   0 ,PNEU       ,  45 ,02/28/23,BAY.2.4         ,                ,,
     21559 ,01/14/23,   0 ,PNEU       , 109 ,05/03/23,BAY.8.4         ,                ,,
     21561 ,01/15/23,   0 ,PNEU       , 106 ,05/01/23,BAY.8.4         ,                ,,
     21562 ,01/15/23,   0 ,DIARHEA    ,  17 ,02/01/23,ELECTROL        ,                ,,
     21563 ,01/15/23,   0 ,PNEU       ,  62 ,03/18/23,BAY.2.4         ,                ,,
     21563 ,01/15/23,   0 ,PNEU       , 125 ,05/20/23,BAY.8.4         ,                ,,
     21563 ,01/15/23,   0 ,PNEU       , 160 ,06/24/23,NOR.24.1        ,                ,,
     21564 ,01/16/23,   0 ,PNEU       ,  98 ,04/24/23,BAY.8.4         ,                ,,
     21565 ,01/16/23,   0 ,PNEU       ,  72 ,03/29/23,BAY.2.4         ,                ,,
     21565 ,01/16/23,   0 ,PNEU       ,  96 ,04/22/23,BAY.8.4         ,                ,,
     21565 ,01/16/23,   0 ,EARJNT     , 108 ,05/04/23,ZAC.8.2         ,                ,,
     21566 ,01/16/23,   0 ,PNEU       , 105 ,05/01/23,BAY.8.4         ,                ,,
     21569 ,01/17/23,   0 ,EARJNT     ,  52 ,03/10/23,ZAC.2.2         ,                ,,
     21569 ,01/17/23,   0 ,PNEU       ,  98 ,04/25/23,BAY.8.4         ,                ,,
     21570 ,01/17/23,   0 ,DIARHEA    ,  16 ,02/02/23,ELECTROL        ,                ,,
     21570 ,01/17/23,   0 ,EARJNT     , 103 ,04/30/23,ZAC.8.2         ,                ,,
     21571 ,01/18/23,   0 ,PNEU       , 112 ,05/10/23,BAY.8.4         ,                ,,
     21572 ,01/19/23,   0 ,PNEU       , 102 ,05/01/23,BAY.8.4         ,                ,,
     21574 ,01/19/23,   0 ,DIARHEA    ,  25 ,02/13/23,ELECTROL        ,                ,,
     21574 ,01/19/23,   0 ,PNEU       ,  35 ,02/23/23,BAY.2.4         ,                ,,
     21574 ,01/19/23,   0 ,EARJNT     ,  59 ,03/19/23,ZAC.2.2         ,                ,,
     21574 ,01/19/23,   0 ,PNEU       ,  96 ,04/25/23,BAY.8.4         ,                ,,
     21575 ,01/19/23,   0 ,PNEU       , 230 ,09/06/23,BAY.8.4         ,                ,,
     21577 ,01/20/23,   0 ,PNEU       ,  69 ,03/30/23,BAY.2.4         ,                ,,
     21578 ,01/20/23,   0 ,DIARHEA    ,  13 ,02/02/23,ELECTROL        ,                ,,
     21578 ,01/20/23,   0 ,EARJNT     ,  98 ,04/28/23,ZAC.8.2         ,                ,,
     21578 ,01/20/23,   0 ,PNEU       , 104 ,05/04/23,BAY.8.4         ,                ,,
     21578 ,01/20/23,   0 ,PNEU       , 215 ,08/23/23,BAY.8.4         ,                ,,
     21579 ,01/20/23,   0 ,DIARHEA    ,  23 ,02/12/23,ELECTROL        ,                ,,
     21579 ,01/20/23,   0 ,PNEU       , 103 ,05/03/23,BAY.8.4         ,                ,,
     21581 ,01/20/23,   0 ,PNEU       , 102 ,05/02/23,BAY.8.4         ,                ,,
     21584 ,01/22/23,   0 ,PNEU       , 153 ,06/24/23,BAY.8.4         ,                ,,
