"ID","CBRD","BDAT","BW8T","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
     10004 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,05/11/23,195             ,                ,,
     10004 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    , 205 ,08/31/23,  370/44,                ,,
     10005 ,HJ   ,02/08/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,05/11/23,222             ,                ,,
     10005 ,HJ   ,02/08/23,     0 ,        ,00000000 ,MEASURE    , 208 ,09/04/23,  428/45,                ,,
     10006 ,HJ   ,02/09/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,05/11/23,222             ,                ,,
     10006 ,HJ   ,02/09/23,     0 ,        ,00000000 ,MEASURE    , 198 ,08/26/23,  434/45,                ,,
     10007 ,HJ   ,02/09/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,05/11/23,224             ,                ,,
     10007 ,HJ   ,02/09/23,     0 ,        ,00000000 ,MEASURE    , 203 ,08/31/23,  488/44,                ,,
     10008 ,HJ   ,02/10/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/11/23,204             ,                ,,
     10008 ,HJ   ,02/10/23,     0 ,        ,00000000 ,MEASURE    , 202 ,08/31/23,  366/44,                ,,
     10009 ,HJ   ,02/10/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/11/23,197             ,                ,,
     10009 ,HJ   ,02/10/23,     0 ,        ,00000000 ,MEASURE    , 202 ,08/31/23,  420/44,                ,,
     10010 ,H    ,02/10/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/11/23,222             ,                ,,
     10010 ,H    ,02/10/23,     0 ,        ,00000000 ,MEASURE    , 197 ,08/26/23,  436/45,                ,,
     10011 ,HJ   ,02/11/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/11/23,216             ,                ,,
     10011 ,HJ   ,02/11/23,     0 ,        ,00000000 ,MEASURE    , 196 ,08/26/23,  416/45,                ,,
     10012 ,H    ,02/11/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/11/23,222             ,                ,,
     10012 ,H    ,02/11/23,     0 ,        ,00000000 ,MEASURE    , 196 ,08/26/23,  442/45,                ,,
     10013 ,HJ   ,02/11/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/11/23,215             ,                ,,
     10013 ,HJ   ,02/11/23,     0 ,        ,00000000 ,MEASURE    , 201 ,08/31/23,  374/44,                ,,
     10014 ,H    ,02/12/23,     0 ,        ,00000000 ,MEASURE    ,  88 ,05/11/23,214             ,                ,,
     10014 ,H    ,02/12/23,     0 ,        ,00000000 ,MEASURE    , 195 ,08/26/23,  428/45,                ,,
     10015 ,HJ   ,02/13/23,     0 ,        ,00000000 ,MEASURE    ,  87 ,05/11/23,174             ,                ,,
     10015 ,HJ   ,02/13/23,     0 ,        ,00000000 ,MEASURE    , 206 ,09/07/23,  339/44,                ,,
     10016 ,HJ   ,02/13/23,     0 ,        ,00000000 ,MEASURE    ,  87 ,05/11/23,26              ,                ,,
     10016 ,HJ   ,02/13/23,     0 ,        ,00000000 ,MEASURE    , 194 ,08/26/23,  431/44,                ,,
     10017 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/15/23,216             ,                ,,
     10017 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    , 196 ,08/29/23,  408/44,                ,,
     10018 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/15/23,198             ,                ,,
     10018 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    , 198 ,08/31/23,  430/43,                ,,
     10019 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/15/23,223             ,                ,,
     10019 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    , 198 ,08/31/23,  390/44,                ,,
     10020 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/15/23,214             ,                ,,
     10020 ,HJ   ,02/14/23,     0 ,        ,00000000 ,MEASURE    , 196 ,08/29/23,  406/43,                ,,
     10021 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/15/23,220             ,                ,,
     10021 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    , 195 ,08/29/23,  320/42,                ,,
     10022 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/15/23,213             ,                ,,
     10022 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    , 197 ,08/31/23,  438/44,                ,,
     10023 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/15/23,219             ,                ,,
     10023 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    , 195 ,08/29/23,  420/44,                ,,
     10024 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/15/23,189             ,                ,,
     10024 ,HJ   ,02/15/23,     0 ,        ,00000000 ,MEASURE    , 195 ,08/29/23,  458/46,                ,,
     10025 ,HJ   ,02/16/23,     0 ,        ,00000000 ,MEASURE    ,  88 ,05/15/23,213             ,                ,,
     10025 ,HJ   ,02/16/23,     0 ,        ,00000000 ,MEASURE    , 215 ,09/19/23,  406/46,                ,,
     10026 ,HJ   ,02/16/23,     0 ,        ,00000000 ,MEASURE    ,  88 ,05/15/23,211             ,                ,,
     10026 ,HJ   ,02/16/23,     0 ,        ,00000000 ,MEASURE    , 194 ,08/29/23,  426/44,                ,,
     10027 ,HJ   ,02/16/23,     0 ,BRED    ,00000000 ,MEASURE    ,  92 ,05/19/23,215             ,                ,,
     10027 ,HJ   ,02/16/23,     0 ,BRED    ,00000000 ,MEASURE    , 205 ,09/09/23,  354/43,                ,,
     10028 ,HJ   ,02/16/23,     0 ,        ,00000000 ,MEASURE    ,  88 ,05/15/23,224             ,                ,,
     10028 ,HJ   ,02/16/23,     0 ,        ,00000000 ,MEASURE    , 196 ,08/31/23,  348/43,                ,,
     10029 ,HJ   ,02/17/23,     0 ,        ,00000000 ,MEASURE    ,  87 ,05/15/23,187             ,                ,,
     10029 ,HJ   ,02/17/23,     0 ,        ,00000000 ,MEASURE    , 195 ,08/31/23,  510/45,                ,,
     10030 ,HJ   ,02/17/23,     0 ,        ,00000000 ,MEASURE    ,  87 ,05/15/23,216             ,                ,,
     10030 ,HJ   ,02/17/23,     0 ,        ,00000000 ,MEASURE    , 195 ,08/31/23,  466/45,                ,,
     10031 ,HJ   ,02/17/23,     0 ,        ,00000000 ,MEASURE    ,  87 ,05/15/23,218             ,                ,,
     10031 ,HJ   ,02/17/23,     0 ,        ,00000000 ,MEASURE    , 193 ,08/29/23,  410/46,                ,,
     10032 ,H    ,02/17/23,     0 , SLD/DIE,00000000 ,MEASURE    ,  87 ,05/15/23,223             ,                ,,
     10033 ,HJ   ,02/18/23,     0 ,        ,00000000 ,MEASURE    ,  86 ,05/15/23,204             ,                ,,
     10033 ,HJ   ,02/18/23,     0 ,        ,00000000 ,MEASURE    , 213 ,09/19/23,  314/43,                ,,
     10034 ,HJ   ,02/20/23,     0 ,        ,00000000 ,MEASURE    ,  94 ,05/25/23,204             ,                ,,
     10034 ,HJ   ,02/20/23,     0 ,        ,00000000 ,MEASURE    , 199 ,09/07/23,  368/44,                ,,
     10035 ,HJ   ,02/20/23,     0 ,        ,00000000 ,MEASURE    ,  94 ,05/25/23,200             ,                ,,
     10035 ,HJ   ,02/20/23,     0 ,        ,00000000 ,MEASURE    , 211 ,09/19/23,  448/46,                ,,
     10036 ,HJ   ,02/21/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,05/25/23,2198            ,                ,,
     10036 ,HJ   ,02/21/23,     0 ,        ,00000000 ,MEASURE    , 210 ,09/19/23,  478/48,                ,,
     10037 ,HJ   ,02/21/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,05/25/23,185             ,                ,,
     10037 ,HJ   ,02/21/23,     0 ,        ,00000000 ,MEASURE    , 198 ,09/07/23,  427/45,                ,,
     10038 ,HJ   ,02/22/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,05/25/23,189             ,                ,,
     10038 ,HJ   ,02/22/23,     0 ,        ,00000000 ,MEASURE    , 209 ,09/19/23,  478/47,                ,,
     10039 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/25/23,200             ,                ,,
     10039 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    , 180 ,08/23/23,  360/44,                ,,
     10040 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/25/23,215             ,                ,,
     10040 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    , 195 ,09/07/23,  410/45,                ,,
     10041 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/25/23,199             ,                ,,
     10041 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    , 207 ,09/19/23,  379/45,                ,,
     10042 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,05/25/23,225             ,                ,,
     10042 ,HJ   ,02/24/23,     0 ,        ,00000000 ,MEASURE    , 207 ,09/19/23,  346/44,                ,,
     10043 ,HJ   ,02/25/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,05/25/23,189             ,                ,,
     10043 ,HJ   ,02/25/23,     0 ,        ,00000000 ,MEASURE    , 194 ,09/07/23,  396/46,                ,,
     10044 ,HJ   ,02/26/23,     0 ,        ,00000000 ,MEASURE    ,  88 ,05/25/23,193             ,                ,,
     10044 ,HJ   ,02/26/23,     0 ,        ,00000000 ,MEASURE    , 253 ,11/06/23,  504/48,                ,,
     10045 ,HJ   ,02/26/23,     0 ,        ,00000000 ,MEASURE    ,  88 ,05/25/23,191             ,                ,,
     10045 ,HJ   ,02/26/23,     0 ,        ,00000000 ,MEASURE    , 205 ,09/19/23,  402/46,                ,,
     10046 ,H    ,02/28/23,     0 ,        ,00000000 ,MEASURE    ,  95 ,06/03/23,214             ,                ,,
     10046 ,H    ,02/28/23,     0 ,        ,00000000 ,MEASURE    , 199 ,09/15/23,  426/44,                ,,
     10047 ,HJ   ,02/28/23,     0 ,        ,00000000 ,MEASURE    ,  95 ,06/03/23,214             ,                ,,
     10047 ,HJ   ,02/28/23,     0 ,        ,00000000 ,MEASURE    , 199 ,09/15/23,  404/45,                ,,
     10048 ,H    ,03/01/23,     0 ,        ,00000000 ,MEASURE    ,  94 ,06/03/23,220             ,                ,,
     10048 ,H    ,03/01/23,     0 ,        ,00000000 ,MEASURE    , 198 ,09/15/23,  432/43,                ,,
     10049 ,H    ,03/02/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/03/23,214             ,                ,,
     10049 ,H    ,03/02/23,     0 ,        ,00000000 ,MEASURE    , 199 ,09/17/23,  402/46,                ,,
     10050 ,HJ   ,03/03/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/03/23,219             ,                ,,
     10050 ,HJ   ,03/03/23,     0 ,        ,00000000 ,MEASURE    , 198 ,09/17/23,  338/45,                ,,
     10051 ,HJ   ,03/06/23,     0 ,        ,00000000 ,MEASURE    ,  98 ,06/12/23,211             ,                ,,
     10051 ,HJ   ,03/06/23,     0 ,        ,00000000 ,MEASURE    , 216 ,10/08/23,  448/44,                ,,
     10052 ,H    ,03/03/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/03/23,214             ,                ,,
     10052 ,H    ,03/03/23,     0 ,        ,00000000 ,MEASURE    , 198 ,09/17/23,  454/45,                ,,
     10053 ,HJ   ,03/03/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/03/23,188             ,                ,,
     10053 ,HJ   ,03/03/23,     0 ,        ,00000000 ,MEASURE    , 196 ,09/15/23,  435/45,                ,,
     10054 ,HJ   ,03/03/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/03/23,222             ,                ,,
     10054 ,HJ   ,03/03/23,     0 ,        ,00000000 ,MEASURE    , 242 ,10/31/23,  474/47,                ,,
     10055 ,HJ   ,03/04/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,06/03/23,226             ,                ,,
     10055 ,HJ   ,03/04/23,     0 ,        ,00000000 ,MEASURE    , 195 ,09/15/23,  468/46,                ,,
     10056 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/09/23,215             ,                ,,
     10056 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    , 209 ,10/03/23,  386/45,                ,,
     10057 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    ,  96 ,06/12/23,201             ,                ,,
     10057 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    , 193 ,09/17/23,  398/46,                ,,
     10058 ,H    ,03/08/23,     0 ,        ,00000000 ,MEASURE    ,  96 ,06/12/23,214             ,                ,,
     10058 ,H    ,03/08/23,     0 ,        ,00000000 ,MEASURE    , 214 ,10/08/23,  440/46,                ,,
     10059 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    ,  96 ,06/12/23,211             ,                ,,
     10059 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    , 214 ,10/08/23,  455/48,                ,,
     10060 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    ,  96 ,06/12/23,211             ,                ,,
     10060 ,HJ   ,03/08/23,     0 ,        ,00000000 ,MEASURE    , 193 ,09/17/23,  439/48,                ,,
     10061 ,HJ   ,03/09/23,     0 ,        ,00000000 ,MEASURE    ,  95 ,06/12/23,213             ,                ,,
     10061 ,HJ   ,03/09/23,     0 ,        ,00000000 ,MEASURE    , 213 ,10/08/23,  470/46,                ,,
     10062 ,HJ   ,03/09/23,     0 ,        ,00000000 ,MEASURE    ,  95 ,06/12/23,171             ,                ,,
     10062 ,HJ   ,03/09/23,     0 ,        ,00000000 ,MEASURE    , 243 ,11/07/23,  470/47,                ,,
     10063 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,06/09/23,198             ,                ,,
     10063 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    , 207 ,10/03/23,  372/46,                ,,
     10064 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    ,  94 ,06/12/23,200             ,                ,,
     10065 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    ,  94 ,06/12/23,177             ,                ,,
     10065 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    , 207 ,10/03/23,  385/45,                ,,
     10066 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    ,  94 ,06/12/23,189             ,                ,,
     10066 ,HJ   ,03/10/23,     0 ,        ,00000000 ,MEASURE    , 212 ,10/08/23,  454/47,                ,,
     10067 ,HJ   ,03/11/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/12/23,207             ,                ,,
     10067 ,HJ   ,03/11/23,     0 ,        ,00000000 ,MEASURE    , 211 ,10/08/23,  470/46,                ,,
     10068 ,HJ   ,03/12/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/12/23,185             ,                ,,
     10068 ,HJ   ,03/12/23,     0 ,        ,00000000 ,MEASURE    , 210 ,10/08/23,  454/46,                ,,
     10069 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/14/23,196             ,                ,,
     10069 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 188 ,09/17/23,  368/46,                ,,
     10070 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 100 ,06/21/23,200             ,                ,,
     10070 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 239 ,11/07/23,  508/46,                ,,
     10071 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/14/23,218             ,                ,,
     10071 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 188 ,09/17/23,  326/44,                ,,
     10072 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/14/23,210             ,                ,,
     10072 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 188 ,09/17/23,  345/45,                ,,
     10073 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/14/23,205             ,                ,,
     10073 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 209 ,10/08/23,  415/45,                ,,
     10074 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/14/23,218             ,                ,,
     10074 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 227 ,10/26/23,  490/42,                ,,
     10075 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,06/14/23,210             ,                ,,
     10075 ,HJ   ,03/13/23,     0 ,        ,00000000 ,MEASURE    , 209 ,10/08/23,  410/46,                ,,
     10076 ,HJ   ,03/14/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/14/23,214             ,                ,,
     10076 ,HJ   ,03/14/23,     0 ,        ,00000000 ,MEASURE    , 187 ,09/17/23,  343/45,                ,,
     10077 ,HJ   ,03/14/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/14/23,214             ,                ,,
     10077 ,HJ   ,03/14/23,     0 ,        ,00000000 ,MEASURE    , 187 ,09/17/23,  425/46,                ,,
     10078 ,H    ,03/14/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/14/23,208             ,                ,,
     10078 ,H    ,03/14/23,     0 ,        ,00000000 ,MEASURE    , 187 ,09/17/23,  385/46,                ,,
     10079 ,HJ   ,03/14/23,     0 ,        ,00000000 ,MEASURE    ,  92 ,06/14/23,213             ,                ,,
     10079 ,HJ   ,03/14/23,     0 ,        ,00000000 ,MEASURE    , 208 ,10/08/23,  446/46,                ,,
     10080 ,HJ   ,03/15/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,06/14/23,210             ,                ,,
     10080 ,HJ   ,03/15/23,     0 ,        ,00000000 ,MEASURE    , 202 ,10/03/23,  440/46,                ,,
     10081 ,HJ   ,03/15/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,06/14/23,215             ,                ,,
     10081 ,HJ   ,03/15/23,     0 ,        ,00000000 ,MEASURE    , 207 ,10/08/23,  440/48,                ,,
     10082 ,HJ   ,03/15/23,     0 ,        ,00000000 ,MEASURE    ,  91 ,06/14/23,200             ,                ,,
     10082 ,HJ   ,03/15/23,     0 ,        ,00000000 ,MEASURE    , 202 ,10/03/23,  375/45,                ,,
     10083 ,H    ,03/16/23,     0 , SLD/DIE,00000000 ,MEASURE    ,  90 ,06/14/23,213             ,                ,,
     10084 ,H    ,03/16/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,06/14/23,213             ,                ,,
     10084 ,H    ,03/16/23,     0 ,        ,00000000 ,MEASURE    , 201 ,10/03/23,  480/45,                ,,
     10085 ,HJ   ,03/16/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,06/14/23,216             ,                ,,
     10085 ,HJ   ,03/16/23,     0 ,        ,00000000 ,MEASURE    , 206 ,10/08/23,  391/46,                ,,
     10086 ,HJ   ,03/16/23,     0 ,        ,00000000 ,MEASURE    ,  90 ,06/14/23,222             ,                ,,
     10086 ,HJ   ,03/16/23,     0 ,        ,00000000 ,MEASURE    , 201 ,10/03/23,  400/45,                ,,
     10087 ,H    ,03/16/23,     0 , SLD/DIE,00000000 ,MEASURE    ,  90 ,06/14/23,216             ,                ,,
     10088 ,HJ   ,03/17/23,     0 ,        ,00000000 ,MEASURE    ,  89 ,06/14/23,211             ,                ,,
